"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"<U+0001F499> https://t.co/kny5Ml5ifL",FALSE,266,NA,2019-12-18 02:42:46,FALSE,NA,"1207129044145197057",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",89,FALSE,FALSE,NA,NA
"@melvinmaya We appreciate the suggestion, Melvin! To share this and other feedback, visit our Help Center: https://t.co/3EKpwb1lyf. -JG",FALSE,0,"melvinmaya",2019-12-17 22:21:49,FALSE,"1206687907299368960","1207063376402235392","19459829","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@curtisDS1 Hi Curtis. To learn more about changing the privacy settings on your account, please visit our Help Cent… https://t.co/RrNTBFOM3E",FALSE,0,"curtisDS1",2019-12-16 23:57:03,TRUE,"1206594038209495040","1206724954886213632","1169703314960900096","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",1,FALSE,FALSE,NA,NA
"@WeWatchedAMovie Hi there. Please reach out to the Facebook Business Page regarding the issue you're experiencing w… https://t.co/jJboB7sC96",FALSE,0,"WeWatchedAMovie",2019-12-16 23:53:07,TRUE,"1206673756841742336","1206723964229304321","461171371","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",1,FALSE,FALSE,NA,NA
"@amankrkhp Hi Aman. Please reach out to the Facebook Business Page regarding the issues you're experiencing with yo… https://t.co/QKPch5d5Pi",FALSE,0,"amankrkhp",2019-12-16 23:52:30,TRUE,"1206651649760137218","1206723807337177090","1161201761551601664","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@BSLLucknow Hi there. You can reach out to the Facebook Business Page regarding your issue with admin access: https://t.co/ulOQfH7P82. -RM",FALSE,0,"BSLLucknow",2019-12-16 23:46:26,FALSE,"1205206995885674496","1206722283378749442","16238212","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@BrindleBoy1 Hi there. If you're having trouble receiving a code to verify your account you can request a new code.… https://t.co/BTRjPW8DLo",FALSE,0,"BrindleBoy1",2019-12-16 03:16:03,TRUE,"1206258903081738241","1206412647354241025","388859080","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@SIYA Hi Siya. We're sorry to hear that. If your account was taken over by someone else, please secure it here: https://t.co/XuJzFKKo6o. -RM",FALSE,0,"SIYA",2019-12-16 03:10:33,FALSE,"1206371974714232832","1206411262290214912","2436073296","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Abdelrhmanarfaa Hi there. We're sorry to hear you're experiencing an issue. Please follow this link for help with… https://t.co/fPjsMYciUN",FALSE,0,"Abdelrhmanarfaa",2019-12-16 03:10:09,TRUE,"1206275502190792705","1206411161010343938","3231133449","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Mr_Rage55 Hi there. If you're having trouble receiving a code to verify your account you can request a new code. L… https://t.co/jSH0JfvpwP",FALSE,1,"Mr_Rage55",2019-12-16 03:08:36,TRUE,"1206284715465953281","1206410769753157632","1898424662","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Duke82_shatter Hi Duke. The best place to seek help with your disabled account is via this link: https://t.co/g6cC3xzj1O. -RM",FALSE,0,"Duke82_shatter",2019-12-16 03:08:15,FALSE,"1206284953769648128","1206410683409149952","400963333","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@swamplillys Hi there. We're sorry to hear you're experiencing an issue. If you're having trouble receiving a code… https://t.co/om6l1PylYy",FALSE,1,"swamplillys",2019-12-16 03:04:55,TRUE,"1205924834775109639","1206409843139104769","1153843613949988865","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@felleprat Hi Felicia. We're sorry to hear that. If your account was taken over by someone else, please secure it h… https://t.co/Y2SCzsrIBq",FALSE,0,"felleprat",2019-12-16 03:04:25,TRUE,"1205940157305835521","1206409718199177216","1259954982","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@TheCATOliver Hi Oliver. The best place to seek help with your account is through the Help Center:… https://t.co/1ljf7gxrOA",FALSE,0,"TheCATOliver",2019-12-15 00:15:04,TRUE,"1205981431094218752","1206004712165785600","2511545701","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@realabduladam Hi Abdulrazak. The best place to seek help with your account is through the Help Center:… https://t.co/Nq4XZwkmVu",FALSE,0,"realabduladam",2019-12-15 00:08:50,TRUE,"1205941858901385217","1206003141860352002","441800377","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@apoliq Hi there. Sorry you're experiencing an issue accessing your account. Please visit our Help Center for troub… https://t.co/H2j2A1yDGr",FALSE,0,"apoliq",2019-12-15 00:06:34,TRUE,"1205951843299463174","1206002573968326656","381058048","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@sumitku01813564 Hi Sumit. Sorry you're experiencing an issue logging in. Please visit our Help Center for troubles… https://t.co/5FUkVLhWUk",FALSE,0,"sumitku01813564",2019-12-15 00:02:50,TRUE,"1205963815940247555","1206001635266355200","2545050561","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@IgnoredAlready Hi there. We're sorry you're experiencing an issue. Please follow this link for help with a disable… https://t.co/PsyNgX9cRX",FALSE,1,"IgnoredAlready",2019-12-15 00:01:31,TRUE,"1205955709680025600","1206001300682543104","1387052971","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@sanity_justin We're sorry to hear that, Justin. If you think your account has been hacked or taken over, please vi… https://t.co/QiMDjmKcKA",FALSE,0,"sanity_justin",2019-12-14 22:04:40,TRUE,"1205524829312606209","1205971896174612480","1184575385830379525","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@fizimdnoor Hi Mohd. We're sorry to hear that. If your account was taken over by someone else, please secure it her… https://t.co/4EX2BKOOri",FALSE,0,"fizimdnoor",2019-12-13 20:23:28,TRUE,"1205365180281966592","1205584038334996480","1010039783513444352","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@VinothS52555358 Hi Vinoth. We're so sorry to hear you're experiencing that. If someone is impersonating you on Fac… https://t.co/4Qs039PXpV",FALSE,1,"VinothS52555358",2019-12-13 20:22:43,TRUE,"1205472332275306497","1205583850841223171","1125293903056228353","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@JhonBarbosa1983 Hi there. It looks like you are receiving malicious messages from someone who may be trying to acc… https://t.co/BiwxBfKnbp",FALSE,0,"JhonBarbosa1983",2019-12-13 20:20:03,TRUE,"1205123042583691269","1205583180385964033","3493043835","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@hensonhair We're sorry to hear that, Courtney. For assistance with a disabled account, please visit: https://t.co/5A9BRikhS2. -AS",FALSE,0,"hensonhair",2019-12-13 18:54:07,FALSE,"1205133634300207104","1205561556098048000","1197061717","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@MandellJCC_CT Hi there. We encourage you to visit our Facebook Business Page for help with this issue. You can rea… https://t.co/1YgfXMRZoe",FALSE,0,"MandellJCC_CT",2019-12-12 21:45:08,TRUE,"1204795657715900418","1205242204161290240","300927321","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@OriginalLaClair Hi Christina. The best place to seek help with the Facebook app is through the Help Center: https://t.co/mfui9W76ZC.  -AS",FALSE,0,"OriginalLaClair",2019-12-12 21:44:44,FALSE,"1204818483252465669","1205242102780743683","4181023173","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@ugpoliticsagain Hi Betty. For assistance in changing the name of your Facebook Page, please visit the Facebook Bus… https://t.co/WEzLuvixgn",FALSE,0,"ugpoliticsagain",2019-12-12 21:41:55,TRUE,"1204836535595622402","1205241396116033537","1362782874","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@kwpaulski Hi Paul. We're so sorry to hear about this. If someone created a Facebook account that's pretending to b… https://t.co/jG44MgmQys",FALSE,0,"kwpaulski",2019-12-12 21:36:59,TRUE,"1203785720059584512","1205240152806875137","490749974","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Katmelan777 Hi Kat. We're sorry to hear you're experiencing this. That type of behavior goes against the Facebook… https://t.co/k2fuViCfmW",FALSE,0,"Katmelan777",2019-12-12 21:34:20,TRUE,"1203796095379202049","1205239486583656448","240744123","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@NeytiriOmally Hi there. We're sorry to hear you're experiencing issues with your business account. Please visit th… https://t.co/USHWpXQ7kZ",FALSE,0,"NeytiriOmally",2019-12-11 21:17:01,TRUE,"1204815682447253504","1204872739594653703","107205159","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@mdsafrieazyz Hi there. We're sorry to hear your account has been disabled. For more information, please visit our… https://t.co/1yY60LJe3l",FALSE,1,"mdsafrieazyz",2019-12-11 21:16:31,TRUE,"1204747605101568000","1204872616634437632","1125253470993375234","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",1,FALSE,FALSE,NA,NA
"@TasiusaniW Hi Tasiu. Sorry to hear you're experiencing an issue logging in. Please visit our Help Center for troub… https://t.co/ReHoU6oJS5",FALSE,0,"TasiusaniW",2019-12-11 21:15:59,TRUE,"1204446195743113216","1204872480122458112","2549056714","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@EstelleAlais Hi Estelle. We're sorry to hear that. Please visit our Help Center if you think your account has been… https://t.co/O7TmsjZUXf",FALSE,2,"EstelleAlais",2019-12-11 21:14:00,TRUE,"1203989569068122113","1204871982950604806","2303293531","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"How our AR/VR teams are changing the way people work, play, and connect across distances",FALSE,294,NA,2019-12-11 19:30:44,FALSE,NA,"1204845994220769282",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Facebook",99,FALSE,FALSE,NA,NA
"@Karmaatemycat Hi Jefferey. You can reach out to the Facebook Business Page regarding what you're experiencing with… https://t.co/VJTLJII7se",FALSE,0,"Karmaatemycat",2019-12-11 02:19:34,TRUE,"1203496743725350914","1204586494016532480","223362479","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@FranklinnnMJ Hi Frank. We recommend reaching out to the Facebook Business Page regarding what you're experiencing… https://t.co/OXMdIRJfqd",FALSE,1,"FranklinnnMJ",2019-12-09 22:20:45,TRUE,"1204024025959129088","1204164003355910144","2611296042","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Am_r4 If you're having trouble receiving a code to verify your account you can request a new code. Learn how here:… https://t.co/FRgKGM5Ook",FALSE,1,"Am_r4",2019-12-09 22:18:34,TRUE,"1203707243419623425","1204163456427024390","428114269","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@kallconn Hi Derick. We're sorry to hear you're having an issue when attempting to log in. Please visit our Help Ce… https://t.co/L1BQgyWzjE",FALSE,1,"kallconn",2019-12-09 22:16:27,TRUE,"1194305306932731906","1204162923293237248","760291784","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Saurabh_savy Hi Saurabh. Sorry to hear you're experiencing an issue logging in. Please visit our Help Center for t… https://t.co/bDsLDVlALE",FALSE,0,"Saurabh_savy",2019-12-09 22:14:57,TRUE,"1203608401856483333","1204162546204364800","2350190964","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Md_Tauseef_1992 Hi there. Sorry to hear you're experiencing an issue logging in. Please visit our Help Center for… https://t.co/wv87rk9TPs",FALSE,0,"Md_Tauseef_1992",2019-12-09 22:12:51,TRUE,"1201048548130750464","1204162015712989184","1156470552246145027","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@hyattlikehotel Hi Matthew. You can reach out to the Facebook Business Page regarding what you're experiencing with… https://t.co/z45viWdMBe",FALSE,1,"hyattlikehotel",2019-12-09 22:07:20,TRUE,"1203437844091543559","1204160629642334211","977677554743209984","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@JamesEvSaputra Hi James. We're sorry to hear you're experiencing issues logging in. Please visit our Help Center f… https://t.co/jHsaJHOgUl",FALSE,0,"JamesEvSaputra",2019-12-09 22:04:34,TRUE,"1203497440386535430","1204159933396197376","896687584503488512","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@DillonMaguire3 Hi Dillon. We're sorry to hear you're experiencing an issue logging in. Please visit our Help Cente… https://t.co/m0KZj0gTZT",FALSE,0,"DillonMaguire3",2019-12-09 22:00:36,TRUE,"1203478484233981952","1204158933528727552","1203284894534848513","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@crowdedpaulie84 Hi Paul. If you're having trouble receiving a code to verify your account you can request a new co… https://t.co/a0WDRUaukX",FALSE,0,"crowdedpaulie84",2019-12-09 02:07:17,TRUE,"1203439807810154497","1203858624885465088","194303560","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Americares 'Tis the season to make an impact! Thank you for all you are doing to make a difference in your community. -KY",FALSE,2,"Americares",2019-12-06 23:51:51,FALSE,"1202665670363631616","1203099765929582592","14705116","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",2,FALSE,FALSE,NA,NA
"@gaismen_ We're sorry you're experiencing an issue logging in. Please visit our Help Center for troubleshooting tip… https://t.co/BgBx4Y1KIe",FALSE,0,"gaismen_",2019-12-06 23:42:01,TRUE,"1202371285948518400","1203097291831304192","518079146","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@dpicado1 We're sorry to hear about this, Daniela. If your account has been taken over by someone else, please secu… https://t.co/4HgZ5pBmTd",FALSE,0,"dpicado1",2019-12-06 23:38:25,TRUE,"1203069202732666880","1203096383898689536","160583019","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@rufusdtrading Thanks for the kind words, Diknar! -JG",FALSE,1,"rufusdtrading",2019-12-06 23:36:37,FALSE,"1202175020388229120","1203095934781014016","954923219810701312","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@mariusboersema Hi Marius. We're sorry to hear that. If your account was taken over by someone else, please secure… https://t.co/VxyCLfwceF",FALSE,0,"mariusboersema",2019-12-06 23:32:47,TRUE,"1202872701532155905","1203094967943651329","1428561606","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Lilith_Rayne We're sorry to hear that, Lilith. If your account was taken over by someone else, please secure it he… https://t.co/O46ohGeu4v",FALSE,0,"Lilith_Rayne",2019-12-06 23:31:58,TRUE,"1202875785138393088","1203094762955452416","27068165","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Ingrid_bernice We're sorry to hear that. If your account was taken over by someone else, please secure it here:… https://t.co/G1yDX5Sm4t",FALSE,1,"Ingrid_bernice",2019-12-06 23:28:10,TRUE,"1202926618873925632","1203093805454516224","1462353902","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@aguysmuter1 Hi Aguys. If someone created a Facebook account that's pretending to be you or someone you know, pleas… https://t.co/r3H5NUYg5o",FALSE,0,"aguysmuter1",2019-12-05 21:53:14,TRUE,"1202192615845707776","1202707528532025346","1069176360428462080","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
